age,gender,income,days_as_member,total_completed,total_viewed,total_received,percent_completed,total_spent,avg_spent,num_transactions,completed_bogo,num_bogos,bogo_percent_completed,completed_discount,num_discounts,discount_percent_completed
0.5180722891566265,0.5,0.1111111111111111,0.047174986286341196,0.0,0.3333333333333333,0.5,0.0,0.012825294988001543,0.006245172889682329,0.1714285714285714,0.5,0.16666666666666666,0.6363636363636364,0.0,0.0,0.0
0.2650602409638554,0.5,0.4555555555555556,0.4459681843115743,0.8333333333333333,0.6666666666666666,0.8333333333333333,1.0,0.18683402340010194,0.041306611716742,0.42857142857142855,0.0,0.0,0.6363636363636364,0.75,0.8235294117647058,0.2142857142857142
0.5542168674698795,0.0,0.7777777777777778,0.1755348326933626,0.5,0.6666666666666666,0.8333333333333333,0.6,0.13126188966391883,0.06654765070080147,0.1714285714285714,0.25,0.2777777777777778,0.12727272727272732,0.25,0.29411764705882354,0.2
0.7228915662650602,0.5,0.4555555555555556,0.22216127262753702,0.16666666666666666,1.0,1.0,0.1666666666666666,0.0965533962475288,0.04272467428875299,0.19999999999999998,0.25,0.1111111111111111,0.45454545454545453,0.25,0.1764705882352941,0.3333333333333333
0.28915662650602414,0.0,0.43333333333333335,0.9928688974218322,0.5,0.6666666666666666,0.6666666666666666,0.75,0.05672846183495593,0.040171053797748824,0.11428571428571428,0.25,0.16666666666666666,0.2727272727272727,0.25,0.3529411764705882,0.1666666666666666
0.45783132530120485,0.5,0.6444444444444445,0.04882062534284147,0.6666666666666666,1.0,1.0,0.6666666666666666,0.04691832344859314,0.055518626842742766,0.05714285714285715,0.5,0.38888888888888884,0.22077922077922074,0.5,0.5294117647058824,0.2222222222222222
0.18072289156626506,0.5,0.24444444444444446,0.16620954470652768,0.16666666666666666,0.5,1.0,0.1666666666666666,0.011034851480224301,0.004074467980344077,0.22857142857142854,0.25,0.05555555555555555,1.0,1.0,0.5294117647058824,0.4444444444444444
0.3373493975903614,0.5,0.3222222222222222,0.17443773998902906,0.0,0.16666666666666666,0.6666666666666666,0.0,0.0016971912417471744,0.006048923158734379,0.0,0.25,0.1111111111111111,0.45454545454545453,0.25,0.11764705882352941,0.5
0.49397590361445787,0.0,0.12222222222222223,0.7032364234777839,0.3333333333333333,0.8333333333333333,1.0,0.3333333333333333,0.03228393449960834,0.008544167876792179,0.34285714285714286,0.25,0.16666666666666666,0.2727272727272727,0.5,0.3529411764705882,0.3333333333333333
0.5903614457831325,0.0,0.7333333333333333,0.7860669226549644,0.6666666666666666,0.5,0.6666666666666666,1.0,0.1285202730426349,0.05696623238500398,0.19999999999999998,0.5,0.2777777777777778,0.34545454545454546,0.25,0.3529411764705882,0.1666666666666666
0.42168674698795183,1.0,0.24444444444444446,0.17169500822819528,0.16666666666666666,0.5,0.8333333333333333,0.2,0.011557064169992663,0.007972170522024286,0.11428571428571428,0.5,0.2777777777777778,0.34545454545454546,0.25,0.11764705882352941,0.5
0.048192771084337366,0.0,0.4444444444444444,0.16675809105869446,0.6666666666666666,1.0,1.0,0.6666666666666666,0.0660412548024917,0.038952406274926875,0.14285714285714285,0.5,0.4444444444444444,0.18181818181818182,0.5,0.3529411764705882,0.3333333333333333
0.9397590361445785,0.5,0.6555555555555556,0.13768513439385627,0.6666666666666666,0.3333333333333333,0.8333333333333333,0.8,0.05083491862185585,0.0450456438890366,0.08571428571428572,0.5,0.2777777777777778,0.34545454545454546,0.5,0.23529411764705882,0.5
0.2650602409638554,0.0,0.033333333333333326,0.4097641250685683,0.16666666666666666,0.6666666666666666,1.0,0.1666666666666666,0.025358399542442213,0.006147048024208353,0.3714285714285714,0.75,0.5,0.2727272727272727,0.0,0.0,0.0
0.6144578313253012,0.5,0.30000000000000004,0.39001645639056504,0.6666666666666666,1.0,1.0,0.6666666666666666,0.1326295895656931,0.033455831149263746,0.3714285714285714,0.75,0.6666666666666666,0.18181818181818182,0.0,0.0,0.0
0.45783132530120485,0.0,0.4222222222222223,0.8431157432803073,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.10414413070237608,0.040946556766817334,0.22857142857142854,0.0,0.0,0.18181818181818182,0.5,0.3529411764705882,0.3333333333333333
0.0963855421686747,0.5,0.3666666666666667,0.19089413055403182,0.3333333333333333,0.5,0.5,0.6666666666666666,0.045525756275877516,0.007410010002405642,0.5714285714285714,0.0,0.0,0.18181818181818182,0.5,0.3529411764705882,0.3333333333333333
0.6867469879518072,0.0,0.1111111111111111,0.5414152495885902,0.6666666666666666,0.5,0.6666666666666666,1.0,0.09659691397167618,0.034128777807320744,0.2571428571428571,0.25,0.16666666666666666,0.2727272727272727,0.5,0.47058823529411764,0.25
0.02409638554216867,0.5,0.0,0.4086670323642348,0.0,0.16666666666666666,0.3333333333333333,0.0,0.018488815944894127,0.006290436940530001,0.2571428571428571,0.25,0.1111111111111111,0.45454545454545453,0.25,0.058823529411764705,1.0
0.32530120481927716,0.0,0.033333333333333326,0.010422380691168406,0.5,0.8333333333333333,0.8333333333333333,0.6,0.03798475636291296,0.016631769033058585,0.19999999999999998,0.5,0.4444444444444444,0.18181818181818182,0.25,0.1764705882352941,0.3333333333333333
0.5180722891566265,0.0,0.7555555555555556,0.13549094898518924,0.6666666666666666,0.6666666666666666,0.8333333333333333,0.8,0.14564760590349007,0.06459662766994592,0.19999999999999998,0.75,0.4444444444444444,0.3181818181818182,0.5,0.29411764705882354,0.4
0.6144578313253012,0.5,0.07777777777777778,0.9720241360394953,0.16666666666666666,0.5,0.8333333333333333,0.2,0.02024817536399468,0.005709179000856746,0.3142857142857143,0.5,0.2777777777777778,0.34545454545454546,0.5,0.23529411764705882,0.5
0.4337349397590361,0.5,0.5555555555555556,0.29292375205704885,0.5,0.8333333333333333,1.0,0.5,0.15495418205329056,0.06106778142141077,0.22857142857142854,0.75,0.38888888888888884,0.3766233766233765,0.25,0.1764705882352941,0.3333333333333333
0.2530120481927711,0.0,0.23333333333333328,0.8343390016456391,0.16666666666666666,0.5,0.8333333333333333,0.2,0.03217824859810761,0.007883225079449491,0.3714285714285714,0.5,0.2777777777777778,0.34545454545454546,0.25,0.058823529411764705,1.0
0.27710843373493976,0.5,0.12222222222222223,0.5699396599012617,0.5,0.3333333333333333,0.6666666666666666,0.75,0.038768075397565493,0.007362354377775807,0.48571428571428565,0.5,0.2222222222222222,0.45454545454545453,0.5,0.29411764705882354,0.4
0.7349397590361446,0.5,0.19999999999999996,0.6571585298957762,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5,0.094402377311102,0.02212029897485893,0.39999999999999997,0.5,0.2777777777777778,0.34545454545454546,0.25,0.1764705882352941,0.3333333333333333
0.5783132530120482,0.5,0.08888888888888885,0.05979155238617663,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.25,0.034770661593743396,0.024519188159177523,0.11428571428571428,0.75,0.38888888888888884,0.3766233766233765,0.0,0.0,0.0
0.45783132530120485,0.5,0.24444444444444446,0.21667580910586945,0.5,0.16666666666666666,0.5,1.0,0.05406144702649607,0.027240728782871825,0.1714285714285714,0.0,0.0,0.3766233766233765,0.5,0.4117647058823529,0.2857142857142857
0.2530120481927711,0.5,0.28888888888888886,0.8030718595721339,0.5,0.5,0.8333333333333333,0.6,0.09330200057194725,0.025272874780984327,0.34285714285714286,0.25,0.2222222222222222,0.18181818181818182,0.5,0.29411764705882354,0.4
0.28915662650602414,0.0,0.7333333333333333,0.5052111903455843,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.19914332251607048,0.05884221099589352,0.3142857142857143,0.25,0.16666666666666666,0.2727272727272727,0.75,0.5294117647058824,0.3333333333333333
0.7228915662650602,0.5,0.7000000000000001,0.35929786066922653,0.8333333333333333,0.8333333333333333,0.8333333333333333,1.0,0.1401270717545103,0.06213717539661437,0.19999999999999998,0.75,0.5,0.2727272727272727,0.5,0.3529411764705882,0.3333333333333333
0.32530120481927716,0.0,0.19999999999999996,0.16072408118486012,0.0,0.3333333333333333,0.6666666666666666,0.0,0.010475337884043916,0.0059455227628585775,0.14285714285714285,0.25,0.1111111111111111,0.45454545454545453,0.5,0.1764705882352941,0.6666666666666666
0.13253012048192772,0.0,0.2222222222222222,0.44816236972024137,0.16666666666666666,0.3333333333333333,0.6666666666666666,0.25,0.02363634102975369,0.006715486425005169,0.3142857142857143,0.0,0.0,0.45454545454545453,0.75,0.29411764705882354,0.6
0.3132530120481928,0.0,0.055555555555555525,0.16730663741086121,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.09330200057194722,0.01816031000423449,0.48571428571428565,0.25,0.16666666666666666,0.2727272727272727,0.5,0.5294117647058824,0.2222222222222222
0.5421686746987951,0.0,0.28888888888888886,0.007131102578167855,0.5,0.5,0.5,1.0,0.07551568503114627,0.029609441933291968,0.22857142857142854,0.25,0.16666666666666666,0.2727272727272727,0.5,0.3529411764705882,0.3333333333333333
0.21686746987951808,0.0,0.28888888888888886,0.11519473395501921,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.07379362651845774,0.03728744888011041,0.1714285714285714,0.0,0.0,0.2727272727272727,0.5,0.29411764705882354,0.4
0.6987951807228916,0.5,0.18888888888888888,0.07350521119034559,0.16666666666666666,0.5,0.8333333333333333,0.2,0.01398783990450968,0.008031995036780998,0.14285714285714285,0.25,0.2222222222222222,0.18181818181818182,0.5,0.23529411764705882,0.5
0.6024096385542169,0.0,0.6333333333333333,0.18486012068019747,0.8333333333333333,0.8333333333333333,0.8333333333333333,1.0,0.11005632436868217,0.04874036160595586,0.19999999999999998,0.5,0.5,0.15151515151515155,0.5,0.3529411764705882,0.3333333333333333
0.6867469879518072,0.0,0.24444444444444446,0.5320899616017554,0.3333333333333333,0.5,0.5,0.6666666666666666,0.08416949531873626,0.02696937468274879,0.2857142857142857,0.25,0.16666666666666666,0.2727272727272727,0.25,0.1764705882352941,0.3333333333333333
0.5903614457831325,0.0,0.5111111111111111,0.28250137136588044,0.6666666666666666,0.8333333333333333,0.8333333333333333,0.8,0.12472801422407898,0.03674037637744098,0.3142857142857143,0.25,0.16666666666666666,0.2727272727272727,0.5,0.5294117647058824,0.2222222222222222
0.710843373493976,0.0,0.23333333333333328,0.3982446516730664,0.0,0.6666666666666666,0.8333333333333333,0.0,0.014708990761808845,0.004463674232352776,0.2857142857142857,0.5,0.2222222222222222,0.45454545454545453,0.25,0.058823529411764705,1.0
0.6987951807228916,0.0,0.37777777777777777,0.7816785518376304,0.16666666666666666,0.3333333333333333,0.5,0.3333333333333333,0.06886369005433499,0.03038863777364176,0.19999999999999998,0.25,0.05555555555555555,1.0,0.25,0.1764705882352941,0.3333333333333333
0.4698795180722891,0.0,0.7555555555555556,0.09270433351618212,0.3333333333333333,0.0,0.5,0.0,0.016841359245029653,0.060023929805902675,0.0,0.5,0.16666666666666666,0.6363636363636364,0.25,0.11764705882352941,0.5
0.42168674698795183,0.5,0.4666666666666667,0.4114097641250686,0.8333333333333333,0.6666666666666666,1.0,0.8333333333333334,0.10427468387481816,0.040998256964755224,0.22857142857142854,0.5,0.3333333333333333,0.2727272727272727,0.5,0.4117647058823529,0.2857142857142857
0.42168674698795183,0.5,0.9666666666666667,0.3137685134393856,0.8333333333333333,0.6666666666666666,0.8333333333333333,1.0,0.18840066146940707,0.06684835593370557,0.2571428571428571,0.75,0.6666666666666666,0.18181818181818182,0.25,0.11764705882352941,0.5
0.42168674698795183,0.5,0.2777777777777778,0.14975315414152496,0.16666666666666666,0.5,0.8333333333333333,0.2,0.012452285923881283,0.005256802268900115,0.19999999999999998,0.25,0.2222222222222222,0.18181818181818182,0.75,0.29411764705882354,0.6
0.5180722891566265,0.5,0.9111111111111111,0.14152495885902358,0.3333333333333333,0.8333333333333333,0.8333333333333333,0.4,0.041714847004115534,0.07417131968448107,0.02857142857142857,0.0,0.0,0.18181818181818182,0.75,0.5882352941176471,0.3
0.5903614457831325,0.5,0.5222222222222223,0.37520570488206256,0.16666666666666666,0.5,0.5,0.3333333333333333,0.09672125032638294,0.042799454932198874,0.19999999999999998,0.25,0.1111111111111111,0.45454545454545453,0.25,0.1764705882352941,0.3333333333333333
0.4819277108433735,0.5,0.6111111111111112,0.09983543609434997,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.18045556840364554,0.042566988685042384,0.39999999999999997,0.25,0.16666666666666666,0.2727272727272727,0.5,0.5294117647058824,0.2222222222222222
0.3373493975903614,0.5,0.06666666666666665,0.01481075150850247,0.0,0.5,0.8333333333333333,0.0,0.010556156514603307,0.0072587077904812565,0.11428571428571428,0.0,0.0,0.2727272727272727,0.5,0.3529411764705882,0.3333333333333333
0.14457831325301204,0.0,0.12222222222222223,0.1294569391113549,0.0,0.3333333333333333,0.3333333333333333,0.0,0.00733584492769841,0.0062871133563768495,0.08571428571428572,0.25,0.1111111111111111,0.45454545454545453,0.0,0.0,0.0
0.49397590361445787,0.0,0.6555555555555556,0.18650575973669775,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.028131100252402803,0.049964548435699724,0.02857142857142857,0.25,0.2222222222222222,0.18181818181818182,0.5,0.3529411764705882,0.3333333333333333
0.3975903614457831,0.0,0.12222222222222223,0.5145364783324191,0.5,0.6666666666666666,1.0,0.5,0.04712969525159462,0.008082956660462645,0.5428571428571428,0.5,0.2222222222222222,0.45454545454545453,0.5,0.5294117647058824,0.2222222222222222
0.10843373493975902,0.0,0.055555555555555525,0.10806363137685135,0.16666666666666666,0.6666666666666666,0.8333333333333333,0.2,0.018283660959627985,0.0051257053384147246,0.3142857142857143,0.25,0.1111111111111111,0.45454545454545453,0.5,0.23529411764705882,0.5
0.2650602409638554,0.0,0.25555555555555554,0.08173340647284696,0.0,0.5,0.6666666666666666,0.0,0.0049858878237407835,0.0032881325888504827,0.11428571428571428,0.25,0.2222222222222222,0.18181818181818182,0.0,0.0,0.0
0.6626506024096386,0.5,0.6777777777777777,0.0537575425123423,0.5,0.8333333333333333,0.8333333333333333,0.6,0.06776953013291556,0.06013471594434104,0.08571428571428572,0.5,0.3333333333333333,0.2727272727272727,0.5,0.29411764705882354,0.4
0.674698795180723,0.5,0.8555555555555555,0.5183763027975864,0.6666666666666666,0.6666666666666666,0.8333333333333333,0.8,0.1853544207790916,0.06576265177700966,0.2571428571428571,0.0,0.0,0.2727272727272727,0.5,0.7058823529411764,0.1666666666666666
0.28915662650602414,0.0,0.4,0.5364783324190894,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.08503984980168351,0.04301350957825299,0.1714285714285714,0.0,0.0,0.2727272727272727,0.5,0.29411764705882354,0.4
0.7228915662650602,0.0,0.3111111111111111,0.541963795940757,0.5,1.0,1.0,0.5,0.07882303206634587,0.027794026411415405,0.2571428571428571,0.25,0.5,0.03030303030303033,0.0,0.0,0.0
0.4337349397590361,0.5,0.25555555555555554,0.31705979155238617,0.3333333333333333,0.8333333333333333,1.0,0.3333333333333333,0.035361259278600475,0.00668778989039558,0.48571428571428565,0.5,0.38888888888888884,0.22077922077922074,0.25,0.3529411764705882,0.1666666666666666
0.37349397590361444,0.5,0.30000000000000004,0.26001097092704334,0.5,0.8333333333333333,0.8333333333333333,0.6,0.11478110584753878,0.040609766905964725,0.2571428571428571,0.5,0.3333333333333333,0.2727272727272727,0.25,0.1764705882352941,0.3333333333333333
0.5542168674698795,0.0,0.4444444444444444,0.2786615469007131,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.08715356783169831,0.03421814529232769,0.22857142857142854,0.25,0.16666666666666666,0.2727272727272727,0.75,0.5294117647058824,0.3333333333333333
0.8554216867469879,0.5,0.6333333333333333,0.13933077345035655,0.6666666666666666,0.5,0.6666666666666666,1.0,0.15447548708766956,0.06087821402897179,0.22857142857142854,0.0,0.0,0.2727272727272727,0.75,0.6470588235294118,0.2727272727272727
0.6626506024096386,0.0,0.23333333333333328,0.06363137685134394,0.16666666666666666,0.6666666666666666,0.8333333333333333,0.2,0.014472751687866015,0.005435906526042128,0.22857142857142854,0.25,0.1111111111111111,0.45454545454545453,0.5,0.23529411764705882,0.5
0.3855421686746988,0.5,0.7000000000000001,0.24465167306637411,0.6666666666666666,0.8333333333333333,0.8333333333333333,0.8,0.1847265221878225,0.054560326745250964,0.3142857142857143,0.25,0.16666666666666666,0.2727272727272727,0.5,0.5294117647058824,0.2222222222222222
0.8674698795180724,0.5,0.7555555555555556,0.5260559517279211,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.25,0.049659940069877034,0.0587757393128305,0.05714285714285715,0.25,0.2222222222222222,0.18181818181818182,0.25,0.058823529411764705,1.0
0.6024096385542169,0.5,0.6,0.3976961053208996,0.16666666666666666,0.0,0.8333333333333333,0.0,0.021068795305059246,0.037379243109102185,0.02857142857142857,0.25,0.05555555555555555,1.0,0.5,0.23529411764705882,0.5
0.5060240963855421,0.0,0.37777777777777777,0.29347229840921557,0.16666666666666666,0.3333333333333333,0.5,0.3333333333333333,0.027347781217750253,0.007817808502466836,0.3142857142857143,0.5,0.2777777777777778,0.34545454545454546,0.0,0.0,0.0
0.32530120481927716,0.0,0.2666666666666666,0.18924849149753153,0.0,0.5,0.8333333333333333,0.0,0.007062304947343554,0.003918136429436615,0.14285714285714285,0.5,0.2222222222222222,0.45454545454545453,0.5,0.1764705882352941,0.6666666666666666
0.5783132530120482,0.0,0.21111111111111114,0.5013713658804169,0.8333333333333333,0.8333333333333333,1.0,0.8333333333333334,0.12482126649010905,0.02440126246959536,0.48571428571428565,0.5,0.3333333333333333,0.2727272727272727,0.5,0.47058823529411764,0.25
0.012048192771084348,0.5,0.47777777777777775,0.356006582556226,0.5,0.5,0.8333333333333333,0.6,0.1259527273179405,0.0405074407999162,0.2857142857142857,0.25,0.16666666666666666,0.2727272727272727,0.5,0.4117647058823529,0.2857142857142857
0.5783132530120482,0.5,0.3111111111111111,0.0877674163466813,0.5,0.6666666666666666,0.8333333333333333,0.6,0.10157036815994631,0.035901356022334484,0.2571428571428571,0.5,0.3333333333333333,0.2727272727272727,0.25,0.1764705882352941,0.3333333333333333
0.6506024096385542,0.5,0.4666666666666667,0.39166209544706526,1.0,0.8333333333333333,1.0,1.0,0.12543673144590745,0.036950870040473864,0.3142857142857143,0.75,0.611111111111111,0.20661157024793386,0.5,0.3529411764705882,0.3333333333333333
0.6987951807228916,0.0,0.3666666666666667,0.4607789358200768,0.6666666666666666,0.8333333333333333,0.8333333333333333,0.8,0.13963594315341862,0.0379757838545395,0.34285714285714286,0.25,0.16666666666666666,0.2727272727272727,0.5,0.5294117647058824,0.2222222222222222
0.40963855421686746,0.0,0.5333333333333333,0.23971475589687327,0.8333333333333333,0.5,0.8333333333333333,1.0,0.07321546246907133,0.043213979733522395,0.14285714285714285,0.5,0.4444444444444444,0.18181818181818182,0.25,0.29411764705882354,0.2
0.4457831325301205,0.0,0.011111111111111072,0.12506856829402083,0.16666666666666666,0.3333333333333333,0.6666666666666666,0.25,0.01901102863466249,0.01328547372152796,0.11428571428571428,0.75,0.3333333333333333,0.45454545454545453,0.0,0.0,0.0
0.2530120481927711,0.5,0.33333333333333337,0.170049369171695,0.5,0.6666666666666666,0.6666666666666666,0.75,0.4385032389620401,0.1299336760317882,0.3142857142857143,0.5,0.3333333333333333,0.2727272727272727,0.25,0.1764705882352941,0.3333333333333333
0.32530120481927716,0.5,0.15555555555555556,0.5002742731760834,0.8333333333333333,0.3333333333333333,1.0,0.8333333333333334,0.10168227087918236,0.02233863998936453,0.42857142857142855,0.5,0.4444444444444444,0.18181818181818182,0.5,0.29411764705882354,0.4
0.4698795180722891,0.5,0.9333333333333335,0.21228743828853539,0.8333333333333333,0.8333333333333333,1.0,0.8333333333333334,0.1148059731184801,0.050856376850128504,0.19999999999999998,0.75,0.6666666666666666,0.18181818181818182,0.25,0.1764705882352941,0.3333333333333333
0.674698795180723,0.0,0.19999999999999996,0.007679648930334613,0.0,0.16666666666666666,0.5,0.0,0.004171484700411554,0.004734260982599189,0.05714285714285715,0.25,0.1111111111111111,0.45454545454545453,0.25,0.11764705882352941,0.5
0.0,0.0,0.18888888888888888,0.39989029072956667,0.8333333333333333,0.6666666666666666,1.0,0.8333333333333334,0.1712484613376105,0.027425612143772208,0.6,0.5,0.2222222222222222,0.45454545454545453,0.75,0.6470588235294118,0.2727272727272727
0.42168674698795183,0.0,0.7333333333333333,0.16566099835436093,0.6666666666666666,0.8333333333333333,0.8333333333333333,0.8,0.08622104517139767,0.06119383142781175,0.11428571428571428,0.5,0.2777777777777778,0.34545454545454546,0.5,0.5294117647058824,0.2222222222222222
0.49397590361445787,0.5,0.7555555555555556,0.17498628634119584,0.5,0.16666666666666666,0.5,1.0,0.06955997364069282,0.06173003633785341,0.08571428571428572,0.0,0.0,0.34545454545454546,0.25,0.4117647058823529,0.1428571428571428
0.4698795180722891,0.0,0.1777777777777778,0.746023038946791,0.16666666666666666,0.5,0.6666666666666666,0.25,0.021180698024295324,0.007249844899406187,0.2571428571428571,0.25,0.1111111111111111,0.45454545454545453,0.25,0.11764705882352941,0.5
0.3975903614457831,0.5,0.28888888888888886,0.19034558420186506,0.3333333333333333,0.6666666666666666,0.8333333333333333,0.4,0.025358399542442213,0.012626454463731781,0.1714285714285714,0.25,0.1111111111111111,0.45454545454545453,0.25,0.29411764705882354,0.2
0.5542168674698795,0.5,0.07777777777777778,0.1530444322545255,0.5,0.8333333333333333,0.8333333333333333,0.6,0.03184254044039938,0.015927881389194872,0.1714285714285714,1.0,0.5555555555555556,0.34545454545454546,0.25,0.1764705882352941,0.3333333333333333
0.6385542168674699,0.0,0.30000000000000004,0.29786066922654963,0.0,0.5,0.6666666666666666,0.0,0.018644236388277568,0.005232798605571804,0.3142857142857143,0.25,0.2222222222222222,0.18181818181818182,0.25,0.058823529411764705,1.0
0.5542168674698795,0.5,0.4,0.2528798683488755,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,0.03120842503139493,0.0275580519365417,0.08571428571428572,0.5,0.2777777777777778,0.34545454545454546,0.25,0.1764705882352941,0.3333333333333333
0.7831325301204819,0.0,0.1777777777777778,0.09873834339001646,0.0,0.8333333333333333,0.8333333333333333,0.0,0.01033235107613115,0.0070991757511300185,0.11428571428571428,0.5,0.3333333333333333,0.2727272727272727,0.25,0.11764705882352941,0.5
0.0963855421686747,0.0,0.4555555555555556,0.12452002194185409,0.0,0.5,0.8333333333333333,0.0,0.008485956208735873,0.007311885136931667,0.08571428571428572,0.5,0.16666666666666666,0.6363636363636364,0.5,0.1764705882352941,0.6666666666666666
0.13253012048192772,0.5,0.3111111111111111,0.06966538672517829,0.16666666666666666,0.8333333333333333,0.8333333333333333,0.2,0.018855608191279048,0.005295577417353541,0.3142857142857143,0.25,0.1111111111111111,0.45454545454545453,0.5,0.4117647058823529,0.2857142857142857
0.3012048192771084,0.0,0.4444444444444444,0.17224355458036203,0.0,0.5,0.6666666666666666,0.0,0.0011687617342434752,0.0041655588052822825,0.0,0.5,0.2222222222222222,0.45454545454545453,0.5,0.1764705882352941,0.6666666666666666
0.8554216867469879,0.5,0.38888888888888884,0.10586944596818432,0.5,0.6666666666666666,0.6666666666666666,0.75,0.0775050667064543,0.03917714387004469,0.1714285714285714,0.25,0.16666666666666666,0.2727272727272727,0.5,0.3529411764705882,0.3333333333333333
0.37349397590361444,0.5,0.5444444444444444,0.03784969829950631,0.3333333333333333,0.8333333333333333,0.8333333333333333,0.4,0.01540527434816666,0.02728662589736772,0.02857142857142857,0.5,0.2777777777777778,0.34545454545454546,0.5,0.29411764705882354,0.4
0.7349397590361446,0.0,0.4111111111111111,0.4163466812945694,0.5,0.5,0.6666666666666666,0.75,0.196998520397379,0.03869267432814362,0.48571428571428565,0.5,0.5,0.15151515151515155,0.0,0.0,0.0
0.4457831325301205,0.5,0.7111111111111111,0.15523861766319252,0.5,0.8333333333333333,0.8333333333333333,0.6,0.12135228219379064,0.0537728219445183,0.19999999999999998,0.25,0.16666666666666666,0.2727272727272727,0.5,0.3529411764705882,0.3333333333333333
0.4457831325301205,0.0,0.4,0.12890839275918814,0.3333333333333333,0.5,0.8333333333333333,0.4,0.16914717694306639,0.0314142841816053,0.5142857142857142,0.25,0.3333333333333333,0.09090909090909087,0.0,0.0,0.0
0.32530120481927716,0.0,0.011111111111111072,0.16017553483269337,0.0,0.5,0.6666666666666666,0.0,0.010139629726335682,0.006961800939466453,0.11428571428571428,0.5,0.2222222222222222,0.45454545454545453,0.25,0.058823529411764705,1.0
0.40963855421686746,0.0,0.0,0.09709270433351619,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0059992291146008184,0.004010458211468581,0.11428571428571428,0.25,0.2222222222222222,0.18181818181818182,0.25,0.058823529411764705,1.0
0.2530120481927711,0.0,0.2777777777777778,0.46242457487657707,0.6666666666666666,0.5,0.6666666666666666,1.0,0.09722481256294528,0.03820644627610859,0.22857142857142854,0.75,0.611111111111111,0.20661157024793386,0.0,0.0,0.0
0.710843373493976,0.0,0.43333333333333335,0.013165112452002196,0.16666666666666666,0.3333333333333333,0.6666666666666666,0.25,0.037363074589379194,0.04416674052409227,0.05714285714285715,0.25,0.1111111111111111,0.45454545454545453,0.25,0.11764705882352941,0.5
